fuel_purchase_id,trip_id,truck_id,driver_id,purchase_date,location_city,location_state,gallons,price_per_gallon,total_cost,fuel_card_number
FUEL00000682,TRIP00019312,TRK00079,DRV00054,"2022-09-05 01:00:00","New York",NY,80.2,4.909,393.7,FC165050
FUEL00000683,TRIP00032327,TRK00004,DRV00038,"2023-02-18 21:00:00","Los Angeles",AZ,161.1,3.692,594.78,FC727053
FUEL00000684,TRIP00047121,TRK00096,DRV00142,"2023-08-29 01:00:00",Miami,TX,139.1,3.517,489.21,FC525414
FUEL00000685,TRIP00021411,TRK00023,DRV00083,"2022-10-03 16:00:00",Indianapolis,CA,192.2,4.98,957.16,FC182563
FUEL00000686,TRIP00017639,TRK00026,DRV00025,"2022-08-13 07:00:00",Milwaukee,CO,193.6,4.243,821.44,FC875162
FUEL00000687,TRIP00044400,TRK00078,DRV00089,"2023-07-25 01:00:00","Salt Lake City",UT,109.4,4.193,458.71,FC705699
FUEL00000688,TRIP00065144,TRK00079,DRV00091,"2024-04-17 03:00:00",Milwaukee,NY,123,3.407,419.06,FC525797
FUEL00000689,TRIP00006986,TRK00023,DRV00035,"2022-04-02 04:00:00",Atlanta,OK,167.2,3.808,636.7,FC667678
FUEL00000690,TRIP00076183,TRK00103,DRV00016,"2024-09-06 12:00:00",Denver,NC,122.6,3.155,386.8,FC667321
FUEL00000691,TRIP00029101,TRK00116,DRV00109,"2023-01-08 19:00:00",Indianapolis,FL,186.9,4.339,810.96,FC310938
FUEL00000692,TRIP00002793,TRK00002,DRV00090,"2022-02-05 21:00:00",Phoenix,OH,54.8,3.928,215.25,FC780982
FUEL00000693,TRIP00078501,TRK00009,DRV00101,"2024-10-06 03:00:00",Dallas,TX,65.3,3.659,238.93,FC528313
FUEL00000694,TRIP00077155,TRK00114,DRV00029,"2024-09-18 05:00:00",Columbus,WI,70.9,3.219,228.23,FC189493
FUEL00000695,TRIP00020486,TRK00011,DRV00129,"2022-09-19 10:00:00","New York",OK,143.9,4.988,717.77,FC537844
FUEL00000696,TRIP00020490,TRK00106,DRV00142,"2022-09-20 17:00:00","Salt Lake City",CO,147.4,3.504,516.49,FC370193
FUEL00000697,TRIP00050817,TRK00068,DRV00012,"2023-10-17 07:00:00",Omaha,MN,72.3,4.21,304.38,FC995597
FUEL00000698,TRIP00015019,TRK00029,DRV00103,"2022-07-13 18:00:00","Oklahoma City",OH,112.9,4.147,468.2,FC956371
FUEL00000699,TRIP00068192,TRK00068,DRV00050,"2024-05-28 12:00:00","Oklahoma City",NY,97.5,3.668,357.63,FC934201
FUEL00000700,TRIP00001622,TRK00098,DRV00142,"2022-01-23 17:00:00",Phoenix,UT,199.2,4.048,806.36,FC150037
FUEL00000701,TRIP00064082,TRK00078,DRV00030,"2024-04-03 21:00:00",Portland,CO,90.9,3.279,298.06,FC542617
FUEL00000702,TRIP00033120,TRK00112,DRV00092,"2023-02-28 22:00:00",Columbus,NV,158,3.843,607.19,FC815088
FUEL00000703,TRIP00001763,TRK00111,DRV00035,"2022-01-25 19:00:00",Miami,IN,145.8,4.013,585.1,FC157341
FUEL00000704,TRIP00085255,TRK00009,DRV00064,"2025-01-01 09:00:00",Portland,IN,184.6,3.179,586.84,FC945124
FUEL00000705,TRIP00018521,TRK00001,DRV00014,"2022-08-25 15:00:00",Atlanta,TN,195.9,4.462,874.11,FC475377
FUEL00000706,TRIP00046342,TRK00074,DRV00034,"2023-08-19 06:00:00",Philadelphia,PA,65.6,3.808,249.8,FC557953
FUEL00000707,TRIP00047882,TRK00085,DRV00149,"2023-09-08 05:00:00",Seattle,OK,144,4.187,602.93,FC659382
FUEL00000708,TRIP00029062,TRK00098,DRV00003,"2023-01-07 12:00:00",Philadelphia,MI,154.2,3.392,523.05,FC572337
FUEL00000709,TRIP00076235,TRK00055,DRV00105,"2024-09-05 01:00:00",Atlanta,NE,123.5,3.387,418.29,FC349141
FUEL00000710,TRIP00044342,TRK00061,DRV00085,"2023-07-24 16:00:00","Kansas City",NV,54.5,3.331,181.54,FC722402
FUEL00000711,TRIP00083756,TRK00082,DRV00085,"2024-12-12 04:00:00",Seattle,MI,171.4,3.661,627.5,FC275826
FUEL00000712,TRIP00036258,TRK00091,DRV00089,"2023-04-11 08:00:00","Las Vegas",OK,164.8,3.984,656.56,FC898859
FUEL00000713,TRIP00059129,TRK00038,DRV00110,"2024-01-31 04:00:00",Phoenix,WA,171.4,3.366,576.93,FC977863
FUEL00000714,TRIP00012016,TRK00078,DRV00111,"2022-06-04 01:00:00",Atlanta,TX,86.2,4.036,347.9,FC419136
FUEL00000715,TRIP00020074,TRK00078,DRV00142,"2022-09-14 10:00:00",Charlotte,TX,197.8,4.778,945.09,FC254366
FUEL00000716,TRIP00036105,TRK00015,DRV00088,"2023-04-09 23:00:00",Milwaukee,NV,76.4,3.451,263.66,FC860958
FUEL00000717,TRIP00043553,TRK00015,DRV00143,"2023-07-13 01:00:00",Detroit,MO,113.1,4.06,459.19,FC610405
FUEL00000718,TRIP00074995,TRK00059,DRV00130,"2024-08-20 20:00:00",Detroit,WI,83.8,3.485,292.04,FC551156
FUEL00000719,TRIP00074711,TRK00099,DRV00092,"2024-08-17 10:00:00",Chicago,OR,195.9,3.708,726.4,FC279335
FUEL00000720,TRIP00038588,TRK00083,DRV00038,"2023-05-10 08:00:00",Omaha,TN,178.7,3.491,623.84,FC824842
FUEL00000721,TRIP00004378,TRK00116,DRV00146,"2022-02-26 12:00:00",Indianapolis,OK,113.8,4.368,497.08,FC291751
FUEL00000722,TRIP00068190,TRK00105,DRV00078,"2024-05-26 10:00:00",Nashville,NE,53.2,3.995,212.53,FC126620
FUEL00000723,TRIP00004516,TRK00010,DRV00063,"2022-03-01 09:00:00","Salt Lake City",NY,155.4,3.522,547.32,FC695492
FUEL00000724,TRIP00041678,TRK00001,DRV00032,"2023-06-20 15:00:00",Chicago,TN,74.8,4.238,317,FC461859
FUEL00000725,TRIP00071306,TRK00012,DRV00077,"2024-07-05 17:00:00",Miami,WI,171.4,3.383,579.85,FC466669
FUEL00000726,TRIP00065521,TRK00086,DRV00070,"2024-04-21 07:00:00",Memphis,NV,148.3,4.074,604.17,FC613162
FUEL00000727,TRIP00071551,TRK00044,DRV00053,"2024-07-07 07:00:00",Philadelphia,TN,165.5,3.233,535.06,FC814367
FUEL00000728,TRIP00038770,TRK00062,DRV00043,"2023-05-13 03:00:00",Omaha,TX,127.8,4.343,555.04,FC789933
FUEL00000729,TRIP00058854,TRK00068,DRV00055,"2024-01-30 01:00:00","Kansas City",NY,187.3,3.29,616.22,FC557174
FUEL00000730,TRIP00016181,,DRV00080,"2022-07-29 04:00:00",Miami,TX,176.6,4.628,817.3,FC338479
FUEL00000731,TRIP00041242,TRK00099,DRV00034,"2023-06-15 00:00:00",Omaha,WI,168.8,4.262,719.43,FC670362
FUEL00000732,TRIP00048893,TRK00041,DRV00074,"2023-09-22 20:00:00",Chicago,TN,112.4,3.844,432.07,FC625196
FUEL00000733,TRIP00065416,TRK00099,DRV00119,"2024-04-20 15:00:00",Phoenix,NC,89.4,3.88,346.87,FC452556
FUEL00000734,TRIP00061783,TRK00107,DRV00050,"2024-03-06 01:00:00",Columbus,IN,148.3,3.92,581.34,FC392899
FUEL00000735,TRIP00048042,TRK00106,DRV00087,"2023-09-11 16:00:00","Las Vegas",OR,78.4,3.734,292.75,FC513163
FUEL00000736,TRIP00068367,TRK00018,DRV00003,"2024-05-28 02:00:00",Columbus,WI,174.2,3.308,576.25,FC365909
FUEL00000737,TRIP00079098,TRK00016,DRV00014,"2024-10-13 19:00:00","New York",GA,69.7,4.138,288.42,FC879412
FUEL00000738,TRIP00047476,TRK00067,DRV00006,"2023-09-03 22:00:00",Philadelphia,NV,142,4.037,573.25,FC908648
FUEL00000739,TRIP00071494,TRK00048,DRV00104,"2024-07-07 10:00:00",Indianapolis,OR,134.1,3.81,510.92,FC959217
FUEL00000740,TRIP00002179,TRK00059,DRV00102,"2022-01-30 17:00:00","New York",WA,121.8,4.297,523.37,FC431315
FUEL00000741,TRIP00003756,TRK00012,DRV00130,"2022-02-17 10:00:00",Phoenix,TN,124.2,3.675,456.44,FC272578
FUEL00000742,TRIP00052790,TRK00020,DRV00141,"2023-11-10 02:00:00",Milwaukee,OH,135,3.551,479.39,FC312640
FUEL00000743,TRIP00065239,TRK00049,DRV00045,"2024-04-18 07:00:00",Chicago,NE,155.4,3.894,605.13,FC683883
FUEL00000744,TRIP00072041,TRK00085,DRV00028,"2024-07-13 06:00:00","New York",OR,186.4,3.502,652.77,FC363120
FUEL00000745,TRIP00077150,TRK00112,DRV00039,"2024-09-17 20:00:00",Indianapolis,NV,161,3.633,584.91,FC324867
FUEL00000746,TRIP00061434,TRK00004,DRV00047,"2024-03-03 01:00:00",Charlotte,NC,154.2,3.417,526.9,FC383342
FUEL00000747,TRIP00074370,TRK00064,DRV00114,"2024-08-14 10:00:00","Los Angeles",AZ,75.7,3.64,275.55,FC819380
FUEL00000748,TRIP00028777,TRK00036,DRV00065,"2023-01-05 04:00:00","Salt Lake City",NC,159.5,4.036,643.74,FC602397
FUEL00000749,TRIP00044069,TRK00010,DRV00082,"2023-07-21 13:00:00",Detroit,CO,113.3,4.214,477.45,FC763104
FUEL00000750,TRIP00020376,TRK00024,DRV00123,"2022-09-19 12:00:00",Minneapolis,GA,131.1,4.185,548.65,FC174451
FUEL00000751,TRIP00050904,TRK00089,DRV00064,"2023-10-18 20:00:00",Indianapolis,NC,141.3,4.248,600.24,FC848729
FUEL00000752,TRIP00007408,TRK00107,DRV00138,"2022-04-07 06:00:00",Omaha,IN,55.7,3.706,206.42,FC955030
FUEL00000753,TRIP00005359,TRK00050,DRV00066,"2022-03-09 08:00:00",Portland,NV,76.3,3.411,260.26,FC138582
FUEL00000754,TRIP00061406,TRK00115,DRV00112,"2024-03-01 16:00:00",Denver,TX,148.8,3.989,593.56,FC365604
FUEL00000755,TRIP00068734,TRK00058,DRV00141,"2024-06-02 06:00:00",Minneapolis,MO,148,4.005,592.74,FC137484
FUEL00000756,TRIP00078339,TRK00111,DRV00083,"2024-10-04 07:00:00",Omaha,MO,84.3,3.941,332.23,FC743188
FUEL00000757,TRIP00057176,TRK00096,DRV00036,"2024-01-08 15:00:00",Charlotte,NV,153,3.587,548.81,FC692648
FUEL00000758,TRIP00063662,TRK00006,DRV00082,"2024-03-30 02:00:00",Charlotte,AZ,185.1,3.467,641.74,FC586236
FUEL00000759,TRIP00037954,TRK00052,DRV00005,"2023-05-03 03:00:00",Denver,AZ,131.1,3.376,442.59,FC196253
FUEL00000760,TRIP00024517,,DRV00016,"2022-11-09 10:00:00","New York",TN,186.1,4.692,873.18,FC971820
FUEL00000761,TRIP00025038,TRK00006,DRV00056,"2022-11-15 21:00:00",Miami,MN,178.3,3.898,695.01,FC105007
FUEL00000762,TRIP00074761,TRK00095,DRV00133,"2024-08-17 17:00:00",Chicago,IN,120.9,3.873,468.25,FC826439
FUEL00000763,TRIP00061151,TRK00091,DRV00036,"2024-02-27 04:00:00",Memphis,PA,167.8,3.732,626.23,FC587442
FUEL00000764,TRIP00005564,TRK00068,DRV00002,"2022-03-13 03:00:00","Oklahoma City",TN,61.3,4.087,250.53,FC131030
FUEL00000765,TRIP00083333,TRK00043,DRV00104,"2024-12-05 16:00:00","Kansas City",MO,181.7,4.075,740.43,FC670712
FUEL00000766,TRIP00050878,TRK00055,DRV00005,"2023-10-19 18:00:00",Phoenix,MI,61.5,3.602,221.52,FC601670
FUEL00000767,TRIP00007406,TRK00060,DRV00029,"2022-04-06 03:00:00",Nashville,OK,88.2,4.435,391.17,FC619536
FUEL00000768,TRIP00013151,TRK00052,DRV00057,"2022-06-19 11:00:00","Kansas City",WA,178,3.877,690.11,FC492285
FUEL00000769,TRIP00045864,TRK00062,DRV00147,"2023-08-13 20:00:00",Columbus,NY,98.5,3.564,351.05,FC578852
FUEL00000770,TRIP00014206,TRK00114,DRV00055,"2022-07-02 21:00:00",Atlanta,MO,92.1,4.178,384.79,FC993679
FUEL00000771,TRIP00054611,TRK00071,DRV00050,"2023-12-03 15:00:00",Charlotte,TN,107.6,3.371,362.72,FC157202
FUEL00000772,TRIP00077976,TRK00008,DRV00029,"2024-09-28 05:00:00",Minneapolis,NV,174.3,3.176,553.58,FC970201
FUEL00000773,TRIP00060747,TRK00007,DRV00002,"2024-02-21 08:00:00",Charlotte,NV,164.1,3.64,597.32,FC194716
FUEL00000774,TRIP00002426,TRK00115,DRV00009,"2022-02-01 22:00:00",Chicago,OR,191.7,4.081,782.33,FC851632
FUEL00000775,TRIP00071504,TRK00004,,"2024-07-06 09:00:00",Portland,PA,139,3.224,448.14,FC339105
FUEL00000776,TRIP00044062,TRK00033,DRV00146,"2023-07-21 19:00:00",Columbus,AZ,128.8,4.139,533.1,FC850471
FUEL00000777,TRIP00031621,TRK00002,DRV00128,"2023-02-08 10:00:00",Portland,OR,138.3,3.305,457.08,FC824376
FUEL00000778,TRIP00012389,TRK00073,DRV00150,"2022-06-10 16:00:00",Denver,TN,66.6,4.163,277.26,FC539125
FUEL00000779,TRIP00060093,TRK00013,DRV00091,"2024-02-14 15:00:00","Salt Lake City",NC,143.1,3.458,494.84,FC607794
FUEL00000780,TRIP00062897,TRK00067,DRV00051,"2024-03-20 18:00:00",Phoenix,WA,116.2,3.638,422.74,FC134529
FUEL00000781,TRIP00083688,TRK00011,DRV00074,"2024-12-10 22:00:00",Phoenix,OR,141.4,3.688,521.48,FC551551
FUEL00000782,TRIP00031446,TRK00019,DRV00023,"2023-02-08 01:00:00",Milwaukee,CA,66.5,4.074,270.92,FC533369
FUEL00000783,TRIP00008396,TRK00048,DRV00082,"2022-04-18 11:00:00",Denver,IL,187.1,4.947,925.58,FC637225
FUEL00000784,TRIP00041221,TRK00029,DRV00020,"2023-06-14 11:00:00",Atlanta,OR,159.7,3.708,592.17,FC379077
FUEL00000785,TRIP00009212,TRK00085,DRV00016,"2022-04-29 05:00:00",Philadelphia,PA,196.1,4.03,790.28,FC284118
FUEL00000786,TRIP00006473,TRK00052,DRV00041,"2022-03-25 22:00:00",Charlotte,WA,114.1,3.53,402.77,FC791434
FUEL00000787,TRIP00083895,TRK00061,DRV00022,"2024-12-13 13:00:00",Phoenix,NV,60.1,3.741,224.83,FC899875
FUEL00000788,TRIP00010667,TRK00051,DRV00057,"2022-05-19 11:00:00",Charlotte,MO,89.1,4.734,421.8,FC752980
FUEL00000789,TRIP00032447,TRK00015,DRV00091,"2023-02-19 05:00:00",Milwaukee,GA,128.6,4.236,544.75,FC741105
FUEL00000790,TRIP00062136,TRK00006,DRV00082,"2024-03-12 17:00:00","Los Angeles",MI,196.9,3.246,639.14,FC330851
FUEL00000791,TRIP00011949,TRK00026,DRV00100,"2022-06-04 03:00:00",Seattle,WA,95.3,4.976,474.21,FC425909
FUEL00000792,TRIP00042804,TRK00084,DRV00058,"2023-07-03 17:00:00","Oklahoma City",NC,128.2,3.927,503.44,FC985444
FUEL00000793,TRIP00074404,TRK00070,DRV00047,"2024-08-15 07:00:00",Detroit,IN,179.8,3.239,582.37,FC878867
FUEL00000794,TRIP00044364,TRK00073,,"2023-07-25 08:00:00",Houston,MO,149,4.245,632.5,FC363994
FUEL00000795,TRIP00030124,TRK00013,DRV00002,"2023-01-21 03:00:00","Los Angeles",MI,62.4,3.778,235.75,FC420930
FUEL00000796,TRIP00062542,TRK00069,DRV00062,"2024-03-16 02:00:00","New York",IL,62.4,4.029,251.41,FC583474
FUEL00000797,TRIP00036738,TRK00089,DRV00059,"2023-04-16 20:00:00",Phoenix,OR,67,3.858,258.49,FC502807
FUEL00000798,TRIP00055970,TRK00008,DRV00064,"2023-12-21 04:00:00",Indianapolis,UT,180.4,3.907,704.82,FC127626
FUEL00000799,TRIP00062572,TRK00004,DRV00143,"2024-03-15 04:00:00",Memphis,TN,163.9,3.812,624.79,FC269957
FUEL00000800,TRIP00051451,TRK00038,DRV00149,"2023-10-23 08:00:00",Memphis,PA,192.6,4.232,815.08,FC438649
FUEL00000801,TRIP00052748,TRK00103,DRV00114,"2023-11-10 22:00:00",Denver,TX,166.9,4.39,732.69,FC662066
FUEL00000802,TRIP00030752,TRK00002,DRV00109,"2023-01-29 15:00:00",Miami,TN,177.1,3.993,707.16,FC389584
FUEL00000803,TRIP00071470,TRK00113,DRV00079,"2024-07-06 12:00:00",Detroit,PA,196.8,4.148,816.33,FC464165
FUEL00000804,TRIP00066122,TRK00076,DRV00069,"2024-05-01 13:00:00",Denver,AZ,196.5,3.564,700.33,FC201531
FUEL00000805,TRIP00084403,TRK00010,DRV00139,"2024-12-20 19:00:00",Indianapolis,PA,195.3,3.651,713.04,FC847585
FUEL00000806,TRIP00047420,TRK00048,DRV00034,"2023-09-02 00:00:00",Houston,CO,58.6,4.325,253.45,FC432468
FUEL00000807,TRIP00010149,TRK00058,DRV00013,"2022-05-11 11:00:00",Chicago,WI,184.1,4.933,908.17,FC494958
FUEL00000808,TRIP00028734,TRK00008,DRV00003,"2023-01-02 14:00:00",Indianapolis,MN,66.6,3.908,260.27,FC120586
FUEL00000809,TRIP00019643,TRK00079,DRV00118,"2022-09-08 20:00:00",Houston,OK,110.4,4.814,531.47,FC628475
FUEL00000810,TRIP00007520,TRK00043,DRV00112,"2022-04-09 01:00:00",Minneapolis,MI,142.1,4.793,681.09,FC158377
FUEL00000811,TRIP00021387,TRK00057,DRV00029,"2022-10-01 13:00:00",Memphis,OR,90.2,4.271,385.24,FC176673
FUEL00000812,TRIP00006687,TRK00048,DRV00102,"2022-03-29 09:00:00","Los Angeles",NE,74.5,3.945,293.9,FC130214
FUEL00000813,TRIP00020928,TRK00070,DRV00083,"2022-09-27 09:00:00","Kansas City",NC,194.6,4.387,853.71,FC187236
FUEL00000814,TRIP00042758,TRK00053,DRV00088,"2023-07-04 17:00:00",Memphis,PA,184,3.345,615.48,FC668334
FUEL00000815,TRIP00039701,TRK00007,,"2023-05-25 14:00:00",Charlotte,GA,118.3,3.973,470.01,FC868664
FUEL00000816,TRIP00051427,TRK00062,DRV00077,"2023-10-24 08:00:00",Portland,OK,161.9,3.734,604.53,FC253515
FUEL00000817,TRIP00052302,TRK00029,DRV00098,"2023-11-05 00:00:00",Minneapolis,PA,142.3,3.776,537.32,FC235323
FUEL00000818,TRIP00083763,TRK00002,DRV00004,"2024-12-12 10:00:00",Seattle,TX,183.7,4.143,761.07,FC632343
FUEL00000819,TRIP00049745,TRK00025,DRV00077,"2023-10-02 21:00:00",Philadelphia,AZ,53.1,3.709,196.95,FC220486
FUEL00000820,TRIP00072945,TRK00002,DRV00055,"2024-07-27 03:00:00",Memphis,TN,56.4,3.467,195.54,FC860066
FUEL00000821,TRIP00018546,TRK00036,DRV00032,"2022-08-27 06:00:00",Memphis,OK,111.5,4.582,510.89,FC414661
FUEL00000822,TRIP00008536,TRK00071,DRV00133,"2022-04-20 23:00:00",Philadelphia,TX,129.4,4.714,609.99,FC706270
FUEL00000823,TRIP00013700,TRK00040,DRV00125,"2022-06-26 10:00:00",Nashville,CO,168,3.516,590.69,FC974785
FUEL00000824,TRIP00040987,TRK00093,DRV00023,"2023-06-12 08:00:00","New York",PA,152.3,3.731,568.23,FC480229
FUEL00000825,TRIP00013986,TRK00111,DRV00139,"2022-06-29 14:00:00","Las Vegas",FL,108.5,3.708,402.32,FC225116
FUEL00000826,TRIP00046226,TRK00074,DRV00081,"2023-08-18 17:00:00","Los Angeles",OH,178.8,3.68,657.98,FC762710
FUEL00000827,TRIP00047894,TRK00031,DRV00094,"2023-09-08 22:00:00",Memphis,MN,101.8,4.352,443.03,FC524780
FUEL00000828,TRIP00023222,TRK00020,DRV00051,"2022-10-24 02:00:00","Salt Lake City",TX,62,4.018,249.12,FC701487
FUEL00000829,TRIP00031715,TRK00019,DRV00134,"2023-02-10 18:00:00",Columbus,OK,98.5,3.508,345.54,FC917530
FUEL00000830,TRIP00047255,TRK00051,DRV00118,"2023-08-30 19:00:00","Los Angeles",MO,157.8,4.203,663.23,FC142694
FUEL00000831,TRIP00013441,TRK00019,DRV00049,"2022-06-21 07:00:00","Kansas City",MO,154,4.166,641.56,FC834303
FUEL00000832,TRIP00069668,TRK00071,DRV00069,"2024-06-15 06:00:00","New York",NE,183.5,3.255,597.29,FC808488
FUEL00000833,TRIP00034867,TRK00030,DRV00079,"2023-03-22 00:00:00","Las Vegas",OH,92.1,3.86,355.51,FC819826
FUEL00000834,TRIP00018938,TRK00113,DRV00150,"2022-08-31 20:00:00",Atlanta,IN,108.8,3.808,414.31,FC753779
FUEL00000835,TRIP00082208,TRK00110,DRV00120,"2024-11-20 00:00:00",Denver,NE,184.9,3.246,600.19,FC813023
FUEL00000836,TRIP00010093,TRK00026,DRV00108,"2022-05-11 03:00:00",Nashville,OR,139.7,3.909,546.09,FC971829
FUEL00000837,TRIP00004770,TRK00031,DRV00060,"2022-03-03 18:00:00",Phoenix,MO,144.7,3.655,528.88,FC738492
FUEL00000838,TRIP00075910,TRK00009,DRV00045,"2024-09-01 07:00:00",Chicago,IN,54.4,3.339,181.64,FC346872
FUEL00000839,TRIP00016999,TRK00052,,"2022-08-05 10:00:00","New York",IL,190,4.735,899.65,FC779641
FUEL00000840,TRIP00056968,TRK00020,DRV00015,"2024-01-03 00:00:00","Las Vegas",TN,152.1,3.588,545.73,FC660925
FUEL00000841,TRIP00006978,TRK00013,DRV00069,"2022-04-01 07:00:00","Kansas City",MI,113.6,4.339,492.91,FC216148
FUEL00000842,TRIP00065447,TRK00084,DRV00077,"2024-04-22 06:00:00",Seattle,WI,69.1,3.71,256.36,FC148147
FUEL00000843,TRIP00080490,TRK00103,DRV00066,"2024-10-28 20:00:00",Milwaukee,MO,189,3.836,725,FC524001
FUEL00000844,TRIP00062962,TRK00095,DRV00144,"2024-03-20 04:00:00",Omaha,MO,78.1,3.627,283.27,FC424112
FUEL00000845,TRIP00083959,TRK00085,DRV00038,"2024-12-14 08:00:00",Nashville,OK,109.1,3.408,371.81,FC955862
FUEL00000846,TRIP00067309,TRK00049,DRV00066,"2024-05-15 07:00:00",Dallas,NE,199,3.287,654.11,FC229370
FUEL00000847,TRIP00013389,TRK00079,DRV00149,"2022-06-22 01:00:00",Milwaukee,WI,88.3,4.79,422.96,FC908439
FUEL00000848,TRIP00075689,TRK00084,DRV00071,"2024-08-30 00:00:00",Columbus,OH,77.8,3.154,245.38,FC711539
FUEL00000849,TRIP00049628,TRK00120,DRV00083,"2023-10-02 17:00:00","Oklahoma City",GA,196.5,3.932,772.64,FC948687
FUEL00000850,TRIP00079944,TRK00048,DRV00010,"2024-10-23 17:00:00",Charlotte,IL,131.6,3.395,446.78,FC247810
FUEL00000851,TRIP00075175,TRK00044,DRV00122,"2024-08-24 01:00:00",Omaha,MN,193.5,3.296,637.78,FC594334
FUEL00000852,TRIP00041000,TRK00105,DRV00054,"2023-06-11 13:00:00",Dallas,NC,103.1,3.857,397.66,FC561041
FUEL00000853,TRIP00051683,TRK00001,DRV00022,"2023-10-28 16:00:00",Charlotte,CO,111.5,3.972,442.88,FC867642
FUEL00000854,TRIP00085329,TRK00076,DRV00108,"2024-12-31 16:00:00","Los Angeles",MN,61.4,3.974,244,FC551248
FUEL00000855,TRIP00056254,TRK00108,DRV00133,"2023-12-26 17:00:00",Atlanta,WI,79.7,3.776,300.95,FC506354
FUEL00000856,TRIP00050831,TRK00115,DRV00003,"2023-10-16 10:00:00",Phoenix,WI,171.3,3.986,682.8,FC923521
FUEL00000857,TRIP00034301,TRK00116,DRV00038,"2023-03-15 03:00:00",Memphis,OR,153.2,3.744,573.58,FC646167
FUEL00000858,TRIP00068215,TRK00044,DRV00054,"2024-05-26 00:00:00",Milwaukee,FL,121.2,4.101,497.04,FC433820
FUEL00000859,TRIP00074793,TRK00072,DRV00070,"2024-08-19 20:00:00",Omaha,GA,70.6,3.339,235.73,FC330052
FUEL00000860,TRIP00010866,TRK00024,DRV00028,"2022-05-21 04:00:00",Denver,UT,63.6,4.113,261.59,FC727017
FUEL00000861,TRIP00039220,TRK00001,DRV00002,"2023-05-18 05:00:00",Seattle,IN,100.9,4.427,446.68,FC351730
FUEL00000862,TRIP00084131,TRK00116,DRV00141,"2024-12-15 00:00:00",Denver,FL,180.7,3.811,688.65,FC136900
FUEL00000863,TRIP00021153,TRK00097,DRV00097,"2022-09-28 20:00:00",Phoenix,TX,125.9,4.242,534.07,FC884745
FUEL00000864,TRIP00063746,TRK00002,DRV00081,"2024-04-01 06:00:00","Oklahoma City",AZ,128.8,3.39,436.63,FC282872
FUEL00000865,TRIP00083947,TRK00052,DRV00039,"2024-12-14 07:00:00",Milwaukee,TX,171.6,3.404,584.13,FC493466
FUEL00000866,TRIP00007954,TRK00016,DRV00060,"2022-04-15 17:00:00",Columbus,TX,88.3,3.637,321.15,FC931889
FUEL00000867,TRIP00082976,TRK00044,,"2024-11-30 17:00:00",Memphis,TX,58.3,3.437,200.38,FC564337
FUEL00000868,TRIP00000105,TRK00115,DRV00139,"2022-01-04 13:00:00",Charlotte,NY,115.2,4.272,492.13,FC651910
FUEL00000869,TRIP00074155,TRK00039,DRV00104,"2024-08-09 02:00:00",Charlotte,UT,145.5,3.64,529.62,FC650508
FUEL00000870,TRIP00047093,TRK00018,DRV00085,"2023-08-30 14:00:00",Atlanta,TX,193.6,4.136,800.73,FC707351
FUEL00000871,TRIP00067037,TRK00051,DRV00134,"2024-05-11 10:00:00",Philadelphia,FL,170.8,3.643,622.22,FC923490
FUEL00000872,TRIP00011987,TRK00115,DRV00142,"2022-06-03 14:00:00","Oklahoma City",MN,89.8,3.815,342.59,FC773254
FUEL00000873,TRIP00052203,TRK00023,DRV00128,"2023-11-02 00:00:00","Oklahoma City",TX,104.8,3.939,412.81,FC963145
FUEL00000874,TRIP00015053,TRK00030,DRV00024,"2022-07-13 00:00:00",Portland,NC,174.8,4.805,839.91,FC469623
FUEL00000875,TRIP00061369,TRK00107,DRV00015,"2024-02-29 00:00:00",Charlotte,GA,76.3,3.635,277.35,FC452871
FUEL00000876,TRIP00007757,TRK00114,DRV00056,"2022-04-13 00:00:00",Portland,NV,158.5,4.13,654.61,FC744253
FUEL00000877,TRIP00027700,TRK00061,DRV00112,"2022-12-22 10:00:00","New York",NC,181.1,4.59,831.25,FC338045
FUEL00000878,TRIP00003481,TRK00108,DRV00097,"2022-02-14 11:00:00","Kansas City",AZ,78,3.676,286.73,FC295044
FUEL00000879,TRIP00059133,TRK00090,DRV00120,"2024-01-31 05:00:00",Minneapolis,TN,193.4,3.644,704.75,FC278959
FUEL00000880,TRIP00071923,TRK00089,DRV00082,"2024-07-14 02:00:00",Miami,TX,50.1,4.079,204.36,FC511960
FUEL00000881,TRIP00060989,TRK00113,DRV00010,"2024-02-24 14:00:00",Milwaukee,CA,190.5,3.544,675.13,FC211307
FUEL00000882,TRIP00084098,TRK00029,DRV00077,"2024-12-14 22:00:00",Seattle,MN,89,3.669,326.54,FC772014
FUEL00000883,TRIP00002369,,DRV00028,"2022-02-01 14:00:00","Salt Lake City",IL,191.4,4.626,885.42,FC832568
FUEL00000884,TRIP00081401,TRK00013,DRV00143,"2024-11-11 00:00:00",Minneapolis,WA,83.5,3.554,296.76,FC419017
FUEL00000885,TRIP00009971,TRK00062,DRV00055,"2022-05-10 23:00:00",Nashville,CA,80.2,3.686,295.62,FC938496
FUEL00000886,TRIP00077789,TRK00086,DRV00032,"2024-09-25 14:00:00","New York",TX,146.2,3.269,477.93,FC133454
FUEL00000887,TRIP00050826,TRK00073,DRV00107,"2023-10-18 05:00:00","Las Vegas",AZ,164.7,4.176,687.79,FC144185
FUEL00000888,TRIP00075108,TRK00098,DRV00141,"2024-08-24 06:00:00",Portland,NV,145,3.816,553.32,FC538986
